#########!#########!#########!#########!#########!#########!#########!#########!
#
#   Environmental data for the
#   Atmospheric Chemistry and Canopy Exchange Simulation System (ACCESS)
#   Box model - version 3
#
#   tac  - air temperature (C)
#   pmb  - air pressure (mb)
#   rh   - relative humidity (%)
#   fj   - actinic flux attenuation ()
#
#########!#########!#########!#########!#########!#########!#########!#########!
File: envdynam.dat, 2018-07-04 12:00:00 to 2018-07-05 12:00:00
#
#  date     time        tac          pmb           rh           fj     
2018-07-04 12:00:00  2.20000e+01  1.00000e+03  5.40000e+01  1.00000e+00
2018-07-04 12:30:00  2.19829e+01  1.00000e+03  5.40513e+01  9.94297e-01
2018-07-04 13:00:00  2.19319e+01  1.00000e+03  5.42044e+01  9.77284e-01
2018-07-04 13:30:00  2.18478e+01  1.00000e+03  5.44567e+01  9.49253e-01
2018-07-04 14:00:00  2.17320e+01  1.00000e+03  5.48039e+01  9.10683e-01
2018-07-04 14:30:00  2.15867e+01  1.00000e+03  5.52399e+01  8.62235e-01
2018-07-04 15:00:00  2.14142e+01  1.00000e+03  5.57574e+01  8.04737e-01
2018-07-04 15:30:00  2.12175e+01  1.00000e+03  5.63474e+01  7.39173e-01
2018-07-04 16:00:00  2.10000e+01  1.00000e+03  5.70000e+01  6.66665e-01
2018-07-04 16:30:00  2.07654e+01  1.00000e+03  5.77039e+01  5.88454e-01
2018-07-04 17:00:00  2.05176e+01  1.00000e+03  5.84471e+01  5.05877e-01
2018-07-04 17:30:00  2.02610e+01  1.00000e+03  5.92169e+01  4.20349e-01
2018-07-04 18:00:00  2.00000e+01  1.00000e+03  6.00000e+01  3.33331e-01
2018-07-04 18:30:00  1.97389e+01  1.00000e+03  6.07832e+01  2.46313e-01
2018-07-04 19:00:00  1.94824e+01  1.00000e+03  6.15529e+01  1.60785e-01
2018-07-04 19:30:00  1.92346e+01  1.00000e+03  6.22961e+01  7.82082e-02
2018-07-04 20:00:00  1.90000e+01  1.00000e+03  6.30000e+01  0.00000e+00
2018-07-04 20:30:00  1.87825e+01  1.00000e+03  6.36526e+01  0.00000e+00
2018-07-04 21:00:00  1.85858e+01  1.00000e+03  6.42427e+01  0.00000e+00
2018-07-04 21:30:00  1.84133e+01  1.00000e+03  6.47601e+01  0.00000e+00
2018-07-04 22:00:00  1.82679e+01  1.00000e+03  6.51962e+01  0.00000e+00
2018-07-04 22:30:00  1.81522e+01  1.00000e+03  6.55433e+01  0.00000e+00
2018-07-04 23:00:00  1.80681e+01  1.00000e+03  6.57956e+01  0.00000e+00
2018-07-04 23:30:00  1.80171e+01  1.00000e+03  6.59487e+01  0.00000e+00
2018-07-05 00:00:00  1.80000e+01  1.00000e+03  6.60000e+01  0.00000e+00
2018-07-05 00:30:00  1.80171e+01  1.00000e+03  6.59487e+01  0.00000e+00
2018-07-05 01:00:00  1.80682e+01  1.00000e+03  6.57955e+01  0.00000e+00
2018-07-05 01:30:00  1.81522e+01  1.00000e+03  6.55433e+01  0.00000e+00
2018-07-05 02:00:00  1.82680e+01  1.00000e+03  6.51961e+01  0.00000e+00
2018-07-05 02:30:00  1.84133e+01  1.00000e+03  6.47601e+01  0.00000e+00
2018-07-05 03:00:00  1.85858e+01  1.00000e+03  6.42426e+01  0.00000e+00
2018-07-05 03:30:00  1.87825e+01  1.00000e+03  6.36525e+01  0.00000e+00
2018-07-05 04:00:00  1.90000e+01  1.00000e+03  6.29999e+01  5.65529e-06
2018-07-05 04:30:00  1.92347e+01  1.00000e+03  6.22960e+01  7.82173e-02
2018-07-05 05:00:00  1.94824e+01  1.00000e+03  6.15529e+01  1.60794e-01
2018-07-05 05:30:00  1.97390e+01  1.00000e+03  6.07831e+01  2.46323e-01
2018-07-05 06:00:00  2.00000e+01  1.00000e+03  5.99999e+01  3.33341e-01
2018-07-05 06:30:00  2.02611e+01  1.00000e+03  5.92168e+01  4.20358e-01
2018-07-05 07:00:00  2.05177e+01  1.00000e+03  5.84470e+01  5.05887e-01
2018-07-05 07:30:00  2.07654e+01  1.00000e+03  5.77038e+01  5.88463e-01
2018-07-05 08:00:00  2.10000e+01  1.00000e+03  5.69999e+01  6.66674e-01
2018-07-05 08:30:00  2.12175e+01  1.00000e+03  5.63474e+01  7.39181e-01
2018-07-05 09:00:00  2.14142e+01  1.00000e+03  5.57573e+01  8.04744e-01
2018-07-05 09:30:00  2.15867e+01  1.00000e+03  5.52398e+01  8.62241e-01
2018-07-05 10:00:00  2.17321e+01  1.00000e+03  5.48038e+01  9.10688e-01
2018-07-05 10:30:00  2.18478e+01  1.00000e+03  5.44567e+01  9.49257e-01
2018-07-05 11:00:00  2.19319e+01  1.00000e+03  5.42044e+01  9.77286e-01
2018-07-05 11:30:00  2.19829e+01  1.00000e+03  5.40513e+01  9.94298e-01
2018-07-05 12:00:00  2.20000e+01  1.00000e+03  5.40000e+01  1.00000e+00
#########!#########!#########!#########!#########!#########!#########!#########!
